latitude,longitude,blight_count,housing_quality_score,cluster
30.460495,-91.159126,1,95,0
30.460499,-91.040009,1,95,0
30.46051,-91.153435,1,95,0
30.460514,-91.15876,1,95,0
30.460516,-91.14299,1,95,0
30.460587,-91.12796,1,95,0
30.460588,-91.159081,2,90,3
30.460602,-91.153442,1,95,0
30.460609,-91.122459,1,95,0
30.460619,-91.076599,1,95,0
30.460642,-91.126556,1,95,0
30.460642,-91.040047,1,95,0
30.460659,-91.151062,1,95,0
30.460726,-91.152351,1,95,0
30.460728,-91.155861,1,95,0
30.460732,-91.071655,1,95,0
30.460743,-91.158821,1,95,0
30.46076,-91.14183,1,95,0
30.460766,-91.147049,1,95,0
30.460768,-91.147438,1,95,0
30.460804,-91.159119,1,95,0
30.460806,-91.151604,1,95,0
30.460815,-91.108681,1,95,0
30.460836,-91.157326,1,95,0
30.460854,-91.141846,1,95,0
30.460863,-91.142181,1,95,0
30.460886,-91.14138,3,85,3
30.460901,-91.152359,1,95,0
30.460938,-91.143036,1,95,0
30.460941,-91.158821,1,95,0
30.460951,-91.152733,1,95,0
30.460955,-91.142586,1,95,0
30.460957,-91.142601,1,95,0
30.460966,-91.142288,1,95,0
30.460974,-91.158951,1,95,0
30.460983,-91.147293,1,95,0
30.461008,-91.142982,1,95,0
30.461021,-91.149757,1,95,0
30.461021,-91.144203,3,85,3
30.461048,-91.152321,1,95,0
30.46106,-91.025139,1,95,0
30.461067,-91.142609,1,95,0
30.461067,-91.142075,1,95,0
30.461067,-91.057526,1,95,0
30.461082,-91.026016,1,95,0
30.461084,-91.15345,1,95,0
30.461107,-91.153831,2,90,3
30.461107,-91.144691,1,95,0
30.461121,-91.152359,1,95,0
30.46113,-91.158844,2,90,3
30.46114,-91.144218,1,95,0
30.461151,-91.01947,1,95,0
30.461176,-91.142616,1,95,0
30.461191,-91.159576,3,85,3
30.461208,-91.163132,1,95,0
30.46122,-91.144691,1,95,0
30.461224,-91.122002,1,95,0
30.461264,-91.159813,1,95,0
30.461317,-91.158951,2,90,3
30.461323,-91.164154,3,85,3
30.461395,-91.149147,1,95,0
30.461424,-91.103294,1,95,0
30.461435,-91.028313,1,95,0
30.461515,-91.142311,1,95,0
30.461517,-91.1455,1,95,0
30.461523,-91.016937,1,95,0
30.461588,-91.144188,2,90,3
30.461592,-91.025826,1,95,0
30.461597,-91.028275,1,95,0
30.461624,-91.164108,1,95,0
30.461643,-91.154526,1,95,0
30.461645,-91.153915,1,95,0
30.461647,-91.145035,1,95,0
30.461672,-91.014191,1,95,0
30.461729,-91.143631,1,95,0
30.46176,-91.141922,2,90,3
30.461794,-91.155579,1,95,0
30.461803,-91.157471,1,95,0
30.461809,-91.155136,1,95,0
30.461811,-91.155594,1,95,0
30.461813,-91.148125,1,95,0
30.461828,-91.155495,1,95,0
30.461866,-91.143768,1,95,0
30.461903,-91.15799,1,95,0
30.461905,-91.035751,1,95,0
30.461908,-91.157562,1,95,0
30.461916,-91.157478,2,90,3
30.461924,-91.042694,1,95,0
30.461941,-91.168694,3,85,3
30.461956,-91.016335,1,95,0
30.461971,-91.148117,1,95,0
30.462,-91.173401,1,95,0
30.462013,-91.025253,1,95,0
30.462017,-91.074112,1,95,0
30.462027,-91.057541,1,95,0
30.462032,-91.025291,4,80,4
30.462038,-91.025558,1,95,0
30.462059,-91.025261,1,95,0
30.462063,-91.153931,1,95,0
30.462099,-91.173302,1,95,0
30.462149,-91.143646,1,95,0
30.462162,-91.172852,1,95,0
30.462168,-91.164223,1,95,0
30.462185,-91.170181,1,95,0
30.462193,-91.15358,2,90,3
30.462196,-91.170158,1,95,0
30.462267,-91.169296,1,95,0
30.462269,-91.174812,1,95,0
30.462288,-91.153542,1,95,0
30.462311,-91.046249,1,95,0
30.462315,-91.173279,1,95,0
30.46233,-91.04512,1,95,0
30.462336,-91.044106,1,95,0
30.462345,-91.050316,1,95,0
30.462349,-91.160286,1,95,0
30.462353,-91.167557,1,95,0
30.462358,-91.166893,1,95,0
30.46236,-91.161156,1,95,0
30.462379,-91.171265,1,95,0
30.46241,-91.166946,1,95,0
30.462435,-91.164932,1,95,0
30.462496,-91.064293,1,95,0
30.462509,-91.165329,1,95,0
30.462528,-91.063927,1,95,0
30.462543,-91.156113,1,95,0
30.462543,-91.025047,2,90,3
30.462563,-91.140015,2,90,3
30.462564,-91.163086,1,95,0
30.462566,-91.025322,1,95,0
30.462568,-91.16552,1,95,0
30.462568,-91.043358,1,95,0
30.462584,-91.163055,1,95,0
30.462584,-91.087067,1,95,0
30.462643,-91.160149,1,95,0
30.462664,-91.158401,1,95,0
30.462666,-91.153748,1,95,0
30.462669,-91.164932,2,90,3
30.462713,-91.168274,1,95,0
30.462715,-91.04435,1,95,0
30.462719,-91.149612,1,95,0
30.46273,-91.044472,1,95,0
30.462759,-91.04509,1,95,0
30.462763,-91.16494,2,90,3
30.462772,-91.165596,2,90,3
30.46278,-91.163353,2,90,3
30.46279,-91.143913,1,95,0
30.462811,-91.044479,1,95,0
30.462826,-91.044556,1,95,0
30.462828,-91.043976,1,95,0
30.462835,-91.14547,1,95,0
30.462873,-91.153221,1,95,0
30.462931,-91.04615,1,95,0
30.462936,-91.153206,1,95,0
30.46295,-91.156975,1,95,0
30.462955,-91.082954,1,95,0
30.462963,-91.065544,1,95,0
30.462967,-91.064552,1,95,0
30.462973,-91.142319,1,95,0
30.463007,-91.154335,1,95,0
30.463009,-91.161263,1,95,0
30.463011,-91.143929,1,95,0
30.463015,-91.159363,1,95,0
30.463018,-91.042191,1,95,0
30.463024,-91.027657,1,95,0
30.463034,-91.171066,1,95,0
30.463036,-91.14344,1,95,0
30.463036,-91.142372,1,95,0
30.463039,-91.163589,1,95,0
30.463043,-91.151154,1,95,0
30.463062,-91.144669,1,95,0
30.463076,-91.156387,1,95,0
30.463083,-91.046028,1,95,0
30.463104,-91.046135,1,95,0
30.463106,-91.061264,2,90,3
30.463108,-91.144295,1,95,0
30.463121,-91.143936,1,95,0
30.463129,-91.174263,1,95,0
30.463142,-91.15641,1,95,0
30.463144,-91.143486,1,95,0
30.463148,-91.151169,1,95,0
30.46315,-91.15155,3,85,3
30.463154,-91.045166,1,95,0
30.463158,-91.044403,1,95,0
30.463161,-91.043571,1,95,0
30.463177,-91.020012,1,95,0
30.463188,-91.171562,1,95,0
30.463203,-91.144745,1,95,0
30.463219,-91.144295,1,95,0
30.463226,-91.031013,4,80,4
30.463228,-91.048012,1,95,0
30.463251,-91.142357,1,95,0
30.463268,-91.142334,1,95,0
30.46327,-91.157585,1,95,0
30.463297,-91.153244,1,95,0
30.463305,-91.141426,2,90,3
30.463314,-91.046173,2,90,3
30.463329,-91.144302,1,95,0
30.463333,-91.153648,1,95,0
30.463333,-91.149895,1,95,0
30.463333,-91.144722,1,95,0
30.463345,-91.155571,1,95,0
30.463366,-91.063545,1,95,0
30.4634,-91.043129,1,95,0
30.463425,-91.144753,1,95,0
30.46344,-91.14431,1,95,0
30.463444,-91.17025,2,90,3
30.463457,-91.049408,2,90,3
30.463459,-91.165161,1,95,0
30.463465,-91.155563,1,95,0
30.463501,-91.144691,1,95,0
30.463512,-91.167786,1,95,0
30.46352,-91.14949,1,95,0
30.463537,-91.149422,1,95,0
30.463554,-91.164551,1,95,0
30.463564,-91.154388,1,95,0
30.463579,-91.143875,1,95,0
30.463598,-91.153557,1,95,0
30.463614,-91.045273,2,90,3
30.463621,-91.045349,1,95,0
30.463621,-91.044167,1,95,0
30.463631,-91.059235,1,95,0
30.463642,-91.14994,1,95,0
30.463644,-91.155594,1,95,0
30.46365,-91.031555,5,75,4
30.463652,-91.145493,1,95,0
30.463654,-91.048988,1,95,0
30.463673,-91.143166,1,95,0
30.463673,-91.031822,1,95,0
30.463676,-91.145264,1,95,0
30.463682,-91.16217,1,95,0
30.463682,-91.152061,2,90,3
30.463682,-91.054398,1,95,0
30.463682,-91.048012,1,95,0
30.463717,-91.152779,1,95,0
30.463757,-91.149429,1,95,0
30.463757,-91.145424,1,95,0
30.463778,-91.149582,1,95,0
30.463779,-91.153946,1,95,0
30.463789,-91.145447,1,95,0
30.463789,-91.144348,1,95,0
30.463814,-91.031311,1,95,0
30.463831,-91.031235,1,95,0
30.46384,-91.14505,1,95,0
30.463852,-91.159431,1,95,0
30.463856,-91.159462,1,95,0
30.463856,-91.030762,1,95,0
30.463871,-91.030769,1,95,0
30.463886,-91.145279,1,95,0
30.463894,-91.030792,1,95,0
30.463898,-91.153244,1,95,0
30.463919,-91.169388,2,90,3
30.463923,-91.145126,1,95,0
30.46394,-91.174065,1,95,0
30.463951,-91.015205,1,95,0
30.463963,-91.151199,1,95,0
30.463966,-91.045471,1,95,0
30.464005,-91.145103,1,95,0
30.464014,-91.152466,1,95,0
30.464014,-91.142731,2,90,3
30.464029,-91.142792,1,95,0
30.464035,-91.145729,2,90,3
30.464045,-91.031197,1,95,0
30.464052,-91.145134,1,95,0
30.464067,-91.039589,1,95,0
30.464085,-91.170563,1,95,0
30.464098,-91.16713,1,95,0
30.464098,-91.063026,1,95,0
30.464117,-91.173553,1,95,0
30.464134,-91.151573,1,95,0
30.464138,-91.164284,1,95,0
30.464138,-91.037903,1,95,0
30.464169,-91.031288,1,95,0
30.464188,-91.030746,1,95,0
30.464193,-91.162712,1,95,0
30.464197,-91.046539,2,90,3
30.464201,-91.159836,1,95,0
30.464218,-91.162041,1,95,0
30.464222,-91.159187,1,95,0
30.46423,-91.161339,1,95,0
30.464245,-91.161003,1,95,0
30.464249,-91.151161,1,95,0
30.464252,-91.147392,1,95,0
30.464254,-91.151169,1,95,0
30.464258,-91.1455,1,95,0
30.46427,-91.170441,1,95,0
30.464273,-91.172615,1,95,0
30.464293,-91.165512,2,90,3
30.464314,-91.141655,1,95,0
30.464329,-91.158852,1,95,0
30.464342,-91.031281,3,85,3
30.464375,-91.15358,1,95,0
30.464376,-91.162666,1,95,0
30.464378,-91.153992,1,95,0
30.464434,-91.144562,2,90,3
30.464478,-91.159653,1,95,0
30.464478,-91.153549,1,95,0
30.464518,-91.151978,1,95,0
30.464529,-91.145134,1,95,0
30.464542,-91.143211,1,95,0
30.464552,-91.171646,1,95,0
30.464552,-91.152092,1,95,0
30.464552,-91.143204,1,95,0
30.464552,-91.056259,2,90,3
30.464573,-91.145325,4,80,4
30.464602,-91.143196,3,85,3
30.464611,-91.141663,1,95,0
30.464611,-91.046127,1,95,0
30.464664,-91.069664,1,95,0
30.464689,-91.17305,1,95,0
30.464699,-91.141678,1,95,0
30.464743,-91.15786,3,85,3
30.46475,-91.04554,1,95,0
30.464752,-91.157669,1,95,0
30.464756,-91.14164,1,95,0
30.46476,-91.056396,1,95,0
30.464764,-91.043892,2,90,3
30.464767,-91.141258,1,95,0
30.464769,-91.174881,2,90,3
30.464769,-91.168877,1,95,0
30.464771,-91.168747,1,95,0
30.464777,-91.058098,1,95,0
30.464811,-91.168892,1,95,0
30.464911,-91.155869,1,95,0
30.464943,-91.046143,2,90,3
30.464972,-91.044243,1,95,0
30.464989,-91.17263,1,95,0
30.464989,-91.15464,1,95,0
30.465006,-91.162407,1,95,0
30.46501,-91.167877,1,95,0
30.465014,-91.162567,1,95,0
30.465019,-91.149536,1,95,0
30.465031,-91.1492,1,95,0
30.465031,-91.11499,1,95,0
30.465054,-91.108383,1,95,0
30.465101,-91.16523,4,80,4
30.465101,-91.14267,1,95,0
30.465107,-91.030731,1,95,0
30.465113,-91.17263,2,90,3
30.465118,-91.139435,1,95,0
30.465143,-91.151001,1,95,0
30.465153,-91.171387,1,95,0
30.46516,-91.16861,1,95,0
30.465162,-91.168892,1,95,0
30.465176,-91.168762,2,90,3
30.465214,-91.045265,1,95,0
30.465219,-91.045578,1,95,0
30.465219,-91.045341,2,90,3
30.465227,-91.043564,1,95,0
30.465229,-91.045471,1,95,0
30.465244,-91.061951,3,85,3
30.465246,-91.044487,1,95,0
30.465256,-91.143036,2,90,3
30.465277,-91.155579,1,95,0
30.465326,-91.143066,1,95,0
30.465336,-91.163658,1,95,0
30.465372,-91.162605,1,95,0
30.465422,-91.056076,1,95,0
30.465424,-91.152084,3,85,3
30.465433,-91.161156,1,95,0
30.465454,-91.16021,1,95,0
30.465467,-91.16021,1,95,0
30.465469,-91.064934,1,95,0
30.465481,-91.141991,1,95,0
30.465483,-91.070518,1,95,0
30.4655,-91.146454,1,95,0
30.465508,-91.139038,1,95,0
30.465549,-91.045219,1,95,0
30.465557,-91.169601,1,95,0
30.465557,-91.045471,1,95,0
30.465559,-91.043945,3,85,3
30.465582,-91.136337,1,95,0
30.465582,-91.044708,1,95,0
30.465609,-91.150955,1,95,0
30.465662,-91.107574,1,95,0
30.465725,-91.16288,1,95,0
30.46578,-91.044502,1,95,0
30.465784,-91.165031,1,95,0
30.465796,-91.045624,1,95,0
30.465803,-91.146347,1,95,0
30.465803,-91.142685,1,95,0
30.465816,-91.142036,1,95,0
30.465891,-91.170357,1,95,0
30.46591,-91.148003,1,95,0
30.465921,-91.170364,2,90,3
30.465948,-91.167213,1,95,0
30.465977,-91.04435,1,95,0
30.465988,-91.134232,2,90,3
30.465992,-91.044456,1,95,0
30.466017,-91.044739,1,95,0
30.466017,-91.043686,1,95,0
30.466022,-91.136444,3,85,3
30.466028,-91.136299,1,95,0
30.466051,-91.135956,1,95,0
30.46607,-91.180359,1,95,0
30.466082,-91.134247,1,95,0
30.466099,-91.069061,1,95,0
30.466114,-91.143082,1,95,0
30.466131,-91.067291,1,95,0
30.466152,-91.173645,1,95,0
30.466162,-91.173653,1,95,0
30.466173,-91.146179,1,95,0
30.466188,-91.147369,1,95,0
30.466198,-91.161667,1,95,0
30.466219,-91.161827,1,95,0
30.466251,-91.134392,1,95,0
30.466278,-91.154594,1,95,0
30.466284,-91.143166,1,95,0
30.466299,-91.174171,1,95,0
30.466316,-91.137642,1,95,0
30.466322,-91.150246,2,90,3
30.466322,-91.030724,1,95,0
30.46633,-91.010048,1,95,0
30.466333,-91.17012,1,95,0
30.466343,-91.057884,1,95,0
30.466354,-91.16951,1,95,0
30.466385,-91.143288,1,95,0
30.466393,-91.137413,1,95,0
30.466398,-91.137398,1,95,0
30.466408,-91.134789,1,95,0
30.466412,-91.164589,1,95,0
30.466431,-91.136475,1,95,0
30.466438,-91.053123,1,95,0
30.46644,-91.050728,1,95,0
30.466467,-91.173653,1,95,0
30.466484,-91.046104,1,95,0
30.46649,-91.134232,1,95,0
30.466503,-91.133896,1,95,0
30.46656,-91.040955,2,90,3
30.466568,-91.147377,1,95,0
30.466583,-91.141747,1,95,0
30.466625,-91.161865,1,95,0
30.466629,-91.146942,1,95,0
30.466631,-91.162064,4,80,4
30.466644,-91.165939,1,95,0
30.466654,-91.141609,1,95,0
30.466682,-91.141945,1,95,0
30.466692,-91.112053,1,95,0
30.46674,-91.126839,2,90,3
30.466759,-91.129196,1,95,0
30.466766,-91.040993,2,90,3
30.466774,-91.136642,2,90,3
30.466776,-91.139091,1,95,0
30.466795,-91.135857,1,95,0
30.466816,-91.127716,1,95,0
30.466845,-91.136795,1,95,0
30.466862,-91.127296,1,95,0
30.466881,-91.147156,2,90,3
30.466883,-91.160751,1,95,0
30.466896,-91.053207,1,95,0
30.466913,-91.172722,3,85,3
30.466917,-91.173698,1,95,0
30.466925,-91.129005,2,90,3
30.466967,-91.132362,1,95,0
30.466984,-91.080673,1,95,0
30.467012,-91.171234,1,95,0
30.467031,-91.165512,1,95,0
30.467031,-91.165199,1,95,0
30.46706,-91.065559,1,95,0
30.467064,-91.17466,1,95,0
30.467094,-91.050804,1,95,0
30.467112,-91.146408,1,95,0
30.467121,-91.128593,1,95,0
30.467152,-91.172173,1,95,0
30.467176,-91.169304,5,75,4
30.467178,-91.171196,1,95,0
30.467216,-91.139946,1,95,0
30.467245,-91.135521,1,95,0
30.467251,-91.17514,1,95,0
30.46727,-91.053207,1,95,0
30.467312,-91.143646,1,95,0
30.467325,-91.133316,1,95,0
30.467329,-91.125603,1,95,0
30.467335,-91.040436,1,95,0
30.467344,-91.124512,1,95,0
30.467405,-91.043602,1,95,0
30.467409,-91.12809,1,95,0
30.467415,-91.163773,2,90,3
30.467415,-91.12532,2,90,3
30.467422,-91.168533,1,95,0
30.46744,-91.057236,1,95,0
30.467453,-91.144081,1,95,0
30.467478,-91.139977,2,90,3
30.467482,-91.140388,1,95,0
30.467487,-91.148277,2,90,3
30.46751,-91.125221,1,95,0
30.46759,-91.139984,1,95,0
30.46759,-91.127769,3,85,3
30.467596,-91.165321,1,95,0
30.467602,-91.139648,1,95,0
30.467609,-91.070808,1,95,0
30.467621,-91.068428,2,90,3
30.467623,-91.168701,1,95,0
30.467628,-91.168579,1,95,0
30.467628,-91.051315,1,95,0
30.46763,-91.168709,1,95,0
30.467642,-91.063629,1,95,0
30.467657,-91.156837,1,95,0
30.467688,-91.042244,1,95,0
30.467707,-91.044891,1,95,0
30.46776,-91.164986,2,90,3
30.467813,-91.131897,3,85,3
30.467823,-91.043633,1,95,0
30.467848,-91.126228,2,90,3
30.467852,-91.057587,2,90,3
30.467878,-91.044693,1,95,0
30.467886,-91.147476,1,95,0
30.467943,-91.140877,1,95,0
30.46797,-91.131874,1,95,0
30.468018,-91.167198,1,95,0
30.468021,-91.139465,1,95,0
30.468029,-91.127075,1,95,0
30.468052,-91.130493,1,95,0
30.468077,-91.135254,5,75,4
30.468081,-91.163956,1,95,0
30.4681,-91.166,1,95,0
30.468107,-91.031326,1,95,0
30.468149,-91.149994,1,95,0
30.468155,-91.140007,1,95,0
30.468164,-91.166061,1,95,0
30.468172,-91.050789,1,95,0
30.468187,-91.140007,1,95,0
30.468193,-91.12748,1,95,0
30.468218,-91.13195,1,95,0
30.468258,-91.165169,1,95,0
30.468264,-91.044189,1,95,0
30.468266,-91.147408,3,85,3
30.468281,-91.14743,1,95,0
30.468306,-91.044182,2,90,3
30.468334,-91.051308,1,95,0
30.468376,-91.14463,1,95,0
30.46839,-91.030716,1,95,0
30.468395,-91.058083,4,80,4
30.468441,-91.15834,1,95,0
30.468475,-91.162857,1,95,0
30.468521,-91.133995,1,95,0
30.468527,-91.050797,1,95,0
30.468561,-91.134964,1,95,0
30.468565,-91.16539,1,95,0
30.468596,-91.166275,1,95,0
30.468599,-91.140099,1,95,0
30.46862,-91.125977,1,95,0
30.468641,-91.043907,1,95,0
30.468697,-91.162239,1,95,0
30.468729,-91.134506,1,95,0
30.468811,-91.158455,1,95,0
30.468817,-91.054214,1,95,0
30.468847,-91.099197,2,90,3
30.46887,-91.157211,2,90,3
30.468904,-91.068474,1,95,0
30.468904,-91.016113,1,95,0
30.468939,-91.134796,1,95,0
30.468952,-91.150803,1,95,0
30.468962,-91.134003,1,95,0
30.468979,-91.125214,1,95,0
30.469019,-91.131653,2,90,3
30.469021,-91.124847,1,95,0
30.469049,-91.124847,1,95,0
30.469118,-91.160995,1,95,0
30.469137,-91.030647,1,95,0
30.46916,-91.160995,1,95,0
30.469166,-91.015991,1,95,0
30.469179,-91.145248,1,95,0
30.469181,-91.145065,1,95,0
30.469198,-91.157745,1,95,0
30.469215,-91.052734,1,95,0
30.469234,-91.157059,1,95,0
30.469248,-91.124847,1,95,0
30.469275,-91.136589,1,95,0
30.469284,-91.016052,1,95,0
30.469305,-91.136894,1,95,0
30.469305,-91.135971,1,95,0
30.469309,-91.135796,1,95,0
30.469341,-91.16465,1,95,0
30.469358,-91.016045,1,95,0
30.469358,-91.016037,1,95,0
30.469393,-91.016022,1,95,0
30.469395,-91.151108,1,95,0
30.469406,-91.151131,2,90,3
30.469429,-91.157455,1,95,0
30.469435,-91.150955,1,95,0
30.469479,-91.127304,1,95,0
30.469488,-91.045921,1,95,0
30.469498,-91.124542,1,95,0
30.469507,-91.016037,1,95,0
30.469532,-91.050591,1,95,0
30.46954,-91.156235,1,95,0
30.46954,-91.06855,1,95,0
30.469557,-91.054695,1,95,0
30.469559,-91.146774,2,90,3
30.469572,-91.127235,1,95,0
30.469584,-91.165436,1,95,0
30.469625,-91.15773,1,95,0
30.469627,-91.151062,1,95,0
30.469633,-91.157578,1,95,0
30.469654,-91.149933,1,95,0
30.469746,-91.124863,2,90,3
30.469755,-91.056511,1,95,0
30.469769,-91.124863,1,95,0
30.469799,-91.150833,1,95,0
30.469877,-91.149315,1,95,0
30.469912,-91.055672,1,95,0
30.469936,-91.05526,1,95,0
30.469948,-91.046921,1,95,0
30.469961,-91.121819,1,95,0
30.469965,-91.04258,1,95,0
30.46998,-91.144737,1,95,0
30.470032,-91.170097,1,95,0
30.470062,-91.169548,1,95,0
30.470066,-91.169548,1,95,0
30.470072,-91.16954,1,95,0
30.470076,-91.124641,3,85,3
30.470201,-91.045113,1,95,0
30.470201,-91.044724,1,95,0
30.470232,-91.161476,1,95,0
30.470243,-91.042747,1,95,0
30.470257,-91.079903,2,90,3
30.470293,-91.161499,1,95,0
30.470293,-91.056526,1,95,0
30.470331,-91.053795,1,95,0
30.470343,-91.053589,1,95,0
30.470345,-91.053146,1,95,0
30.470366,-91.168953,1,95,0
30.470387,-91.055046,1,95,0
30.470444,-91.018448,1,95,0
30.470581,-91.182693,1,95,0
30.470587,-91.140053,1,95,0
30.470596,-91.170364,1,95,0
30.47086,-91.182716,1,95,0
30.470867,-91.139557,1,95,0
30.470894,-91.103966,1,95,0
30.471008,-91.140594,2,90,3
30.471039,-91.13739,1,95,0
30.471098,-91.170853,1,95,0
30.471123,-91.182228,1,95,0
30.471169,-91.169418,2,90,3
30.471201,-91.064445,1,95,0
30.471258,-91.170807,1,95,0
30.471273,-91.101837,1,95,0
30.471285,-91.171356,1,95,0
30.471333,-91.073044,1,95,0
30.471451,-91.025032,1,95,0
30.471497,-91.171349,2,90,3
30.47154,-91.170868,1,95,0
30.471609,-91.040565,1,95,0
30.471634,-91.157928,1,95,0
30.471697,-91.17041,1,95,0
30.471781,-91.153847,1,95,0
30.471884,-91.077988,1,95,0
30.471914,-91.180328,1,95,0
30.472017,-91.159332,1,95,0
30.472023,-91.126297,1,95,0
30.472031,-91.164017,1,95,0
30.472031,-91.125534,1,95,0
30.472059,-91.180328,2,90,3
30.472065,-91.170959,1,95,0
30.472078,-91.164917,1,95,0
30.47208,-91.168266,3,85,3
30.472088,-91.15387,1,95,0
30.472162,-91.058434,1,95,0
30.472176,-91.159439,1,95,0
30.472208,-91.157791,2,90,3
30.472288,-91.126793,1,95,0
30.47238,-91.165421,1,95,0
30.472391,-91.15731,1,95,0
30.472391,-91.157166,1,95,0
30.472427,-91.126617,2,90,3
30.472466,-91.125679,1,95,0
30.472496,-91.149452,1,95,0
30.472521,-91.165421,1,95,0
30.472582,-91.138275,1,95,0
30.472706,-91.026978,1,95,0
30.472717,-91.138504,1,95,0
30.472733,-91.181099,2,90,3
30.472761,-91.1576,1,95,0
30.472773,-91.136635,2,90,3
30.472782,-91.137459,1,95,0
30.472813,-91.137459,1,95,0
30.472815,-91.138062,1,95,0
30.472815,-91.136856,1,95,0
30.472826,-91.182785,1,95,0
30.472843,-91.16494,1,95,0
30.472847,-91.146187,1,95,0
30.472849,-91.136642,1,95,0
30.472876,-91.140579,2,90,3
30.472954,-91.165482,1,95,0
30.47296,-91.164047,1,95,0
30.47298,-91.141129,1,95,0
30.472982,-91.141129,1,95,0
30.472986,-91.139267,1,95,0
30.473022,-91.158394,1,95,0
30.473049,-91.158012,1,95,0
30.473122,-91.143661,1,95,0
30.473148,-91.15638,1,95,0
30.473152,-91.125191,1,95,0
30.473169,-91.159111,1,95,0
30.473179,-91.151299,1,95,0
30.473185,-91.151443,1,95,0
30.473225,-91.136864,1,95,0
30.473257,-91.136871,1,95,0
30.473286,-91.138397,1,95,0
30.473328,-91.163002,1,95,0
30.473337,-91.129974,1,95,0
30.473339,-91.143036,1,95,0
30.473351,-91.142082,1,95,0
30.473404,-91.157837,1,95,0
30.473433,-91.156059,2,90,3
30.473486,-91.145676,1,95,0
30.473553,-91.124756,1,95,0
30.473581,-91.15657,1,95,0
30.473631,-91.139206,2,90,3
30.473669,-91.124741,1,95,0
30.473698,-91.126823,1,95,0
30.473738,-91.165009,2,90,3
30.473738,-91.137314,1,95,0
30.473768,-91.148331,1,95,0
30.473791,-91.16217,1,95,0
30.473797,-91.137314,1,95,0
30.473816,-91.142906,1,95,0
30.473818,-91.142899,1,95,0
30.473825,-91.165001,1,95,0
30.473856,-91.152489,1,95,0
30.473862,-91.151894,1,95,0
30.473869,-91.151428,1,95,0
30.473892,-91.127342,1,95,0
30.473913,-91.14962,1,95,0
30.473934,-91.149544,1,95,0
30.473936,-91.127136,2,90,3
30.473938,-91.14949,1,95,0
30.474014,-91.141945,1,95,0
30.474146,-91.137505,1,95,0
30.474213,-91.136078,1,95,0
30.474216,-91.125519,1,95,0
30.474409,-91.122276,1,95,0
30.474463,-91.157928,1,95,0
30.474482,-91.157967,1,95,0
30.474493,-91.002617,1,95,0
30.474688,-91.149986,1,95,0
30.474699,-91.165955,1,95,0
30.474756,-91.143761,1,95,0
30.474833,-91.005585,1,95,0
30.474874,-91.139259,3,85,3
30.474939,-91.162895,1,95,0
30.47501,-91.142479,1,95,0
30.47506,-91.151146,1,95,0
30.475138,-91.162903,1,95,0
30.47522,-91.160736,1,95,0
30.475275,-91.158699,2,90,3
30.475281,-91.156525,1,95,0
30.475286,-91.156525,1,95,0
30.475292,-91.156235,1,95,0
30.475296,-91.147293,1,95,0
30.4753,-91.15744,1,95,0
30.475336,-91.147522,1,95,0
30.47534,-91.080177,1,95,0
30.475435,-91.153069,1,95,0
30.475451,-91.125076,1,95,0
30.475508,-91.156601,1,95,0
30.475512,-91.1567,1,95,0
30.475531,-91.156059,1,95,0
30.475555,-91.160629,2,90,3
30.47558,-91.139023,1,95,0
30.475639,-91.122475,1,95,0
30.475689,-91.147255,1,95,0
30.475719,-91.140465,1,95,0
30.475725,-91.15638,1,95,0
30.475735,-91.144569,1,95,0
30.475735,-91.140503,1,95,0
30.47575,-91.155815,2,90,3
30.47575,-91.146263,1,95,0
30.475761,-91.139389,1,95,0
30.475771,-91.002022,1,95,0
30.47592,-91.160545,1,95,0
30.475929,-91.160538,1,95,0
30.47595,-91.13549,1,95,0
30.475977,-91.158699,1,95,0
30.475977,-91.144157,5,75,4
30.475992,-91.166512,1,95,0
30.476011,-91.138275,1,95,0
30.476051,-91.140694,1,95,0
30.476112,-91.137291,1,95,0
30.476114,-91.155212,1,95,0
30.476175,-91.145714,1,95,0
30.476198,-91.145065,1,95,0
30.476254,-91.16597,1,95,0
30.476269,-91.144638,2,90,3
30.476311,-91.165993,1,95,0
30.476376,-91.158852,1,95,0
30.47641,-91.144096,1,95,0
30.476442,-91.137962,1,95,0
30.476444,-91.09549,1,95,0
30.47653,-91.166565,1,95,0
30.476658,-91.124924,3,85,3
30.47681,-91.160782,1,95,0
30.476845,-91.166214,1,95,0
30.476852,-91.140724,1,95,0
30.476871,-91.122757,1,95,0
30.476881,-91.166176,1,95,0
30.476896,-91.139435,1,95,0
30.477003,-91.161964,1,95,0
30.477051,-91.124557,1,95,0
30.477055,-91.165871,1,95,0
30.47707,-91.15992,1,95,0
30.477074,-91.1418,2,90,3
30.477081,-91.140945,2,90,3
30.477131,-91.096504,1,95,0
30.477146,-91.14389,1,95,0
30.477186,-91.137413,1,95,0
30.477207,-91.138725,1,95,0
30.477217,-91.136353,3,85,3
30.477221,-91.145187,1,95,0
30.47728,-91.096695,1,95,0
30.47731,-91.144707,3,85,3
30.477331,-91.109444,1,95,0
30.477339,-91.162865,1,95,0
30.477339,-91.161102,1,95,0
30.477415,-91.080406,1,95,0
30.477432,-91.134392,1,95,0
30.477438,-91.080437,1,95,0
30.47744,-91.166603,1,95,0
30.47744,-91.141479,1,95,0
30.477448,-91.141716,1,95,0
30.477476,-91.141312,1,95,0
